"ntd_id","agency","incident_description","mode","type_of_service","rail_bus_ferry","fixed_route_flag","year","incident_number","incident_date","incident_time","event_type","runaway_train_flag","safety_security","collision_with","property_damage","property_damage_type","total_injuries","total_fatalities","derailment_type","number_of_transit_vehicles","towed_y_n","number_of_vehicles_involved","number_of_derailed_cars","event_location","approximate_address","longitude","latitude","evacuation_comment","self_evacuation_y_n","evacuation_location","hazmat_type","hazmat_type_description","fire_type","fire_fuel","other_fire_fuel_description","weather","lighting","current_condition","tide","road_config","configuration","path_condition","rail_alignment","rail_grade_crossing_control","right_of_way_condition","intersection","service_stop_control_device","intentional_y_n","vehicle_action","action_type","transit_y_n","fuel_type","vehicle_speed","non_rail_transit_vehicle","manufacturer","manufacturer_description","other_involved_veh","other_vehicle_action","transit_vehicle_rider","people_waiting_or_leaving","transit_vehicle_operator","transit_employee_fatalities","other_worker_fatalities","bicyclist_fatalities","pedestrian_in_crosswalk","pedestrian_not_in_crosswalk","pedestrian_crossing_tracks","pedestrian_walking_along","occupant_of_other_vehicle","other_fatalities","suicide_fatalities","transit_vehicle_rider_injuries","transit_vehicle_rider_serious","people_waiting_or_leaving_1","people_waiting_or_leaving_2","transit_vehicle_operator_1","transit_vehicle_operator_2","transit_employee_injuries","transit_employee_serious","other_worker_injuries","other_worker_serious_injuries","bicyclist_injuries","bicyclist_serious_injuries","pedestrian_in_crosswalk_1","pedestrian_in_crosswalk_2","pedestrian_not_in_crosswalk_1","pedestrian_not_in_crosswalk_2","pedestrian_crossing_tracks_1","pedestrian_crossing_tracks_2","pedestrian_walking_along_1","pedestrian_walking_along_2","occupant_of_other_vehicle_1","occupant_of_other_vehicle_2","other_injuries","other_serious_injuries","suicide_injuries","suicide_serious_injuries","person_list"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Metra up train < REDACTED > was heading south on track 1 into < REDACTED > when it struck the subject . The subject was alive and transported to the hospital . Subject later died from multiple injuries . The train crew as well as witnesses saw the subject jump from the station platform into the path of the train . Subject had attempted suicide on three prior occasions .","CR","PT","Rail","true","2010","1063605","2010-09-24","07:15:38","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","201 S. Spring St. Barrington, IL",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Senior Citizen (61 and up) F"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Metra up train < REDACTED > was heading eastbound on track 1 and upon approaching the River Forest Depot , engineer observed an adult < REDACTED > < REDACTED > from the bushes on the north side of the tracks and lay down between the rails of track 1 directly in the path of the train . Train went into emergency but was unable to stop , fatally striking the subject .","CR","PT","Rail","true","2010","1064260","2010-09-12","17:24:05","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","8141 W. Lake River Forest, IL  M.P. 9.9",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"90151","Southern California Regional Rail Authority","METROLINK train < REDACTED > headed WB on tracks . MALE walked ONTO tracks , <REDACTED> over faced away from train , <REDACTED> over HIS LEFT shoulder prior to being struck by train .","CR","PT","Rail","true","2010","1065476","2010-09-20","04:50:12","Suicide",,"SEC",,"500",,"0","1",,"0","N","0",,"Other","MOUNTAIN VIEW PLACE @ RR TRACKS, RIVERSIDE, CALIF",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","victim waiting for train was approached by 2 FB , suspect 1 punched him in face knocking him to ground , suspect 3 , MB did appear on platform and kicked victim in the face , property was removed from victim . victim was transported via ambulance to hosiptal .","CR","DO","Rail","true","2010","1067834","2010-10-08","19:30:22","Robbery",,"SEC",,,,"1","0",,"0","N","0",,"Revenue facility: transit station","Wyandanch Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","Unidentified black male approximately 30 years of age did shot himself in the head . Subject was removed to hospital in critial condition .","CR","DO","Rail","true","2010","1067865","2010-10-11","01:52:13","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Revenue facility: transit station","Brentwood Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","Female victim stated that a female did strike her in the nose with closed fist resulting in significant bleeding , swelling , bruising and pain . victim removed to hositpal with possible broken nose / bleeding .","CR","DO","Rail","true","2010","1067895","2010-10-23","02:12:30","Assault",,"SEC",,,,"1","0",,"0","N","0",,"In transit vehicle","29 Penn Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Passenger Adult (19 to 60) F"
"20100","MTA Long Island Rail Road","engineer states he saw white male intentonally jump in front of the train onto the track .","CR","DO","Rail","true","2010","1067920","2010-10-10","06:34:47","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Revenue facility: transit station","Woodside Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","engineer states he observed a female lying adjacent to the north running rail with her head on tracks , he dumped the train into emergency but was unable to stop , and struck the body . Person was alone and made no attempts to move from tracks .","CR","DO","Rail","true","2010","1068077","2010-10-27","05:02:29","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Non-revenue facility","Elwood Road/Port Jefferson",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Xing Tracks Adult (19 to 60) F"
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","1 , feet of copper cable stolen from below the platform at station .","CR","DO","Rail","true","2010","1068302","2010-10-05","10:48:58","Larceny / Theft",,"SEC",,"71036",,"0","0",,"0","N","0",,"Revenue facility: transit station","Ludlow Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","Copper cable stolen from under the platform at station .","CR","DO","Rail","true","2010","1068303","2010-10-05","10:57:44","Larceny / Theft",,"SEC",,"81872",,"0","0",,"0","N","0",,"Revenue facility: transit station","Glenwood Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","Copper cable stolen from underneath the platform at station .","CR","DO","Rail","true","2010","1068326","2010-10-05","11:04:07","Larceny / Theft",,"SEC",,"81872",,"0","0",,"0","N","0",,"Revenue facility: transit station","Greystone Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","Copper cable stolen from station .","CR","DO","Rail","true","2010","1068350","2010-10-05","11:11:24","Larceny / Theft",,"SEC",,"24080",,"0","0",,"0","N","0",,"Revenue facility: transit station","Ardsley Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","victim was being harassed by perp , and a physical altercation ensued . Perp pulled out a black / silver knife and stabbed the victim three times in his upper back while fighting . victim removed transported to hospital where he was treated and released .","CR","DO","Rail","true","2010","1068353","2010-10-29","08:45:19","Assault",,"SEC",,,,"1","0",,"0","N","0",,"Revenue facility: parking facility","Poughkeepsie Station-#2 Platform",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","victim states he was attacked two unknown male white who beat him with their belts . <REDACTED> exited a vehicle , chased after him and continued to strike him with their belt buckles . victim transported to hospital and treated for injuries .","CR","DO","Rail","true","2010","1068354","2010-10-10","16:43:34","Assault",,"SEC",,,,"1","0",,"0","N","0",,"Revenue facility: transit station","Mamaroneck Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"90134","Peninsula Corridor Joint Powers Board","19 year old male ran down the tracks toward the train .","CR","PT","Rail","true","2010","1074193","2010-01-22","23:41:29","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","No. of East Meadow Dr, Palo Alto",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"90134","Peninsula Corridor Joint Powers Board","Adult < REDACTED > < REDACTED >","CR","PT","Rail","true","2010","1074230","2010-02-25","17:18:01","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","No. of San Antonio Station, Mountain View, MP34.1S",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"90134","Peninsula Corridor Joint Powers Board","52 yea old resident of < REDACTED >","CR","PT","Rail","true","2010","1074231","2010-04-02","06:28:41","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","San Bruno Station, MP11.6N",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"90134","Peninsula Corridor Joint Powers Board","60 year old male resident of < REDACTED >","CR","PT","Rail","true","2010","1074232","2010-04-08","21:11:44","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","Broadway Station, Burlingame, MP15.2S",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"90134","Peninsula Corridor Joint Powers Board","Adult male","CR","PT","Rail","true","2010","1074233","2010-05-03","17:08:20","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","San Anronio Station, Mountain View, MP34.1S",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"90134","Peninsula Corridor Joint Powers Board","52 year old resident of < REDACTED >","CR","PT","Rail","true","2010","1074234","2010-06-14","17:10:41","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","No. of Hayward Park Station, MP18.8S",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"90134","Peninsula Corridor Joint Powers Board","53 year old resident of < REDACTED >","CR","PT","Rail","true","2010","1074235","2010-09-12","17:14:01","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Glenwood Ave No. of Menlo Park Station, MP28.6S",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"90134","Peninsula Corridor Joint Powers Board","40 year old resident of < REDACTED > .","CR","PT","Rail","true","2010","1074236","2010-10-29","15:17:07","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","Belmont Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","Elderly victim was bitten on her left thumb and punched in her head on train .","CR","DO","Rail","true","2010","1074993","2010-11-15","09:40:24","Assault",,"SEC",,,,"1","0",,"0","N","0",,"In transit vehicle","Croton Harmon Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Passenger Senior Citizen (61 and up) F"
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","victim was assault , punched numerous times . victim has neck , back and shoulder pain , was transported to hospital .","CR","DO","Rail","true","2010","1074995","2010-11-25","00:53:59","Assault",,"SEC",,,,"1","0",,"0","N","0",,"Revenue facility: parking facility","South Norwalk Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","I   Occ Other Veh Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","Aided observed on the south side of the right of way walking east , as train got closer aided started jogging east and ran into center of tracks . Aided said , ` ` why did n't it work , i just wanted to die . ''","CR","DO","Rail","true","2010","1075087","2010-11-15","09:21:16","Suicide",,"SEC",,,,"1","0",,"0","N","0",,"Non-revenue facility","McConnell Avenue & Montauk",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","I   Ped Walking Tracks Adult (19 to 60) F"
"20100","MTA Long Island Rail Road","Male was observed standing on the east end of the platform , he looked at the train and then jumped head first in front of the head car .","CR","DO","Rail","true","2010","1075111","2010-11-21","06:39:26","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Revenue facility: transit station","Amityville Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","Male observed standing in the middle of the running rails facing west . The person did not attempt to move out of the path of the train .","CR","DO","Rail","true","2010","1075112","2010-11-19","05:34:17","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Non-revenue facility","Auburndale Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Xing Tracks Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","Male assaulted on train , had teeth knocked out and was bleeding . victim transported to hospital . victim has an altercation with a group of males who boarded the train .","CR","DO","Rail","true","2010","1075791","2010-11-25","04:03:59","Assault",,"SEC",,,,"1","0",,"0","N","0",,"In transit vehicle","Great Neck Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Passenger Adult (19 to 60) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Trespasser jumped onto the tracks and ran at full speed towards the approching < REDACTED > < REDACTED > , train was put into emergency but fatally struck the subject .","CR","PT","Rail","true","2010","1077220","2010-11-21","10:55:20","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","6168 N. Ravenswood Ave. Chicago, IL  M.P. 10.6",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Trespasser disregarded the crossing warning signals and bypassed the crossing arms at which time they where fatally struck by Metra Train < REDACTED > . The victim had a recent history of depression and thoughts of suicide .","CR","PT","Rail","true","2010","1077226","2010-11-05","16:39:42","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","400 Richmond Road Wilmette, IL",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Senior Citizen (61 and up) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","engineer of Metra Train < REDACTED > reported seeing the trespasser walking outside the rails of 2 Main at which time he laid on the horn . After trespasser did not move , he threw the train into emergency and the trespasser stepped between the rails in front of the train and looked up towards the engineer before being struck by the train .","CR","DO","Rail","true","2010","1077286","2010-11-01","04:51:32","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Naperville Road/Mainline Bartlett, IL",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"90151","Southern California Regional Rail Authority","MALE WAS observed sitting ` ` < REDACTED > style '' in THE MIDDLE OF THE TRAIN tracks . the METROLINK train engineer activated the EMERGENCY stop . the TRAIN did not stop on time and struck the MALE .","CR","PT","Rail","true","2010","1077906","2010-11-05","21:30:49","Suicide",,"SEC",,"500",,"0","1",,"0","N","0",,"Other","R/R TRACKS E/OF ACACIA AVE., RIALTO, CA.",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"90151","Southern California Regional Rail Authority","MALE WAS seen standing along THE right - of - way next to the SOUTH wall . as THE TRAIN apporached , THE MALE ran directly into the PATH OF THE TRAIN , CAUSING to be struck .","CR","PT","Rail","true","2010","1077908","2010-11-08","16:30:35","Suicide",,"SEC",,"500",,"0","1",,"0","N","0",,"Other","R/R GRADE CROSSING AT SAN ANTONIO BLVD, UPLAND, CA",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","Aided had a one inch laceration above his right eye and had temporarily lost consciousness as a result < REDACTED > < REDACTED > assault < REDACTED > < REDACTED > individual . victim bumped in individual while exiting train . victim transported to hospital for medical attention .","CR","DO","Rail","true","2010","1084314","2010-12-12","03:51:32","Assault",,"SEC",,,,"1","0",,"0","N","0",,"In transit vehicle","Mineola Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Passenger Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","victim of assault < REDACTED > < REDACTED > laceration to his throat losing large amount of blood due to the location , victim removed to hospital . victim underwent emergeny surgery .","CR","DO","Rail","true","2010","1084323","2010-12-04","02:20:03","Assault",,"SEC",,,,"1","0",,"0","N","0",,"Revenue facility: transit station","19 Penn Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","As train was approaching the station area , the conductor observed a subject near the fence between tracks 2 and 3 . The subject noticed the train coming and then moved into the track area , directly in the path of the train . The condictor applied the emergency brakes , but was unable to stop the train prior to striking the victim .","CR","DO","Rail","true","2010","1084809","2010-12-11","21:23:23","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","1 Easton Avenue, New Brunswick, NJ",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","As the train approached the < REDACTED > crossing , the conductor observed a male subject smoking a cigarette in the vicinity of the track area . The conductor reported that the individual seemed to be rocking back and forth and as the train entered the crossing , he jumped in front of the train . The conductor immediately applied the emergency brakes , however the victim had already been struck .","CR","DO","Rail","true","2010","1084852","2010-12-18","10:05:02","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Monroe Street and Pierre Ave, Garfield, NJ",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","As train was approaching a crossing , the conductor observed a male subject jump out from behind a pole adjacent to the track , and dive in front of the train . The conductor immedeiately applied the emergency brakes , however the victim was already stuck .","CR","DO","Rail","true","2010","1084854","2010-12-21","15:52:04","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","4th Ave and Memorial Drive",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"90134","Peninsula Corridor Joint Powers Board","Tresspasser on tracks , not yet confirmed as suicide , pending coronor report .","CR","PT","Rail","true","2010","1085439","2010-11-26","10:04:07","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Morrell Av pedestrian crossing Burlingame MP 15.6N",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"90134","Peninsula Corridor Joint Powers Board","TResspasser on tracks , not yet confirmed as suicide , pending coroner report .","CR","PT","Rail","true","2010","1085440","2010-12-08","15:15:48","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","San Mateo Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Trespasser ran on the platform and jumped onto the tracks in front of the approching train < REDACTED > . <REDACTED> ran at the train until impact , which resulted in fatal injuries .","CR","PT","Rail","true","2010","1087693","2010-12-06","09:27:52","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","9 S. Main Street Lombard, IL  MP 19.9",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"30019","Southeastern Pennsylvania Transportation Authority","Regional Rail reported a suicide on the Lansdale / Doylestown Line outbound . Male is reported to have jumped in front of an inbound to < REDACTED > . Male was pronunced at 17:52 .","CR","DO","Rail","true","2010","1088951","2010-08-02","17:48:06","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Lansdale RR Station, 109 W Main St, Landale, PA",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Unknown M"
"40159","Regional Transportation Authority","Young man walked out and laid across the tracks as the train was approaching . Train was unable to stop and hit the man .","CR","PT","Rail","true","2010","1091396","2010-12-02","16:50:11","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Mt Juliet TN 37122",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
